PP,Demand,Wind
2.5533308325789515e-10,4.928267,22.71492766548652
2.5669085085484224e-10,5.106466,21.42187603128528
0.8295661732638686,5.476132,14.176053870529358
0.7943180810972511,5.926171,15.656600195985536
2.5329369898661e-10,6.429015,27.24583693054556
2.5682064005372213e-10,6.6604705,23.09565524419765
2.5436790781971695e-10,6.77825,25.93299542371685
2.531231037192902e-10,6.743497,27.933444792109523
2.512683997506058e-10,6.666017,33.42264070333165
2.5116791104195404e-10,6.750957,37.96367783273452
2.5140107189016125e-10,6.7659115,40.377906165536814
2.518224276118702e-10,6.7532755,43.37057126852443
2.5187748859582167e-10,6.749672,43.7299378335091
2.520740430298805e-10,6.6204995,45.042438368436414
2.5179555821972743e-10,6.4859195,43.3090036794084
2.515549422817793e-10,6.473084,41.729472754207386
2.512721700480428e-10,6.381502,39.680580579685895
2.5100510905606706e-10,6.2516165,34.85067770733569
2.5279191986266577e-10,5.9586945,27.54871610163573
2.510306038806742e-10,5.679721,32.40644555382725
2.512839909144202e-10,5.388121,40.55310112240504
2.516590865893431e-10,5.2477335,42.94276095650062
2.5177585536885723e-10,5.1341415,43.678045554245074
2.518675641322613e-10,5.0592585,44.24975504368372
2.5204102653111e-10,5.062004,45.307306927586744
2.520403501933716e-10,5.2503675,45.24988987955038
2.519707233135488e-10,5.5831735,44.720340790212276
2.522264760978803e-10,5.962191,46.23574415162585
2.510205631917666e-10,5.8762175,33.06240978737657
2.5128625260855864e-10,6.107469,31.97479645936938
2.5100322710908914e-10,6.255615,34.92863589054157
2.5103152259329493e-10,6.2366395,34.28322677775071
2.511620023087579e-10,6.147177,38.97729629276651
2.5219680692809106e-10,6.1058635,45.998335300003106
2.523252950324317e-10,6.0451525,46.87431806528524
2.5229174455720017e-10,6.015887,46.655162278295705
2.5241816528459535e-10,5.9993195,47.53638079185728
2.525977500096659e-10,5.9603645,48.90510424534443
2.5195820633000266e-10,6.0135085,44.506774723804355
2.5209276335386257e-10,6.0910305,45.33106794580211
2.5182639648996623e-10,6.0302305,43.68029231462755
2.51601021269652e-10,5.96857,42.29314242436713
2.519090479571394e-10,5.798462,44.271747003501815
2.5208732377943657e-10,5.6161595,45.43897227612151
2.520814371296661e-10,5.393864,45.46623888503218
2.522234773292908e-10,5.230269,46.42691097925088
2.517574519278001e-10,5.0988295,43.57969425973795
2.5074104468508935e-10,5.0142035,36.424994417739626
2.5065618934045113e-10,4.9760855,34.17146479182855
2.5105049649397153e-10,5.03423,30.70620776463612
2.5214738027872214e-10,5.1035015,45.96726840791471
2.519601797960293e-10,5.197293,44.77046300718708
2.5877879032240346e-10,6.351677,21.392106267987664
